Payment_ID,CONNECT_DATE,SUBSCRIBER_ID#,RENT_REVENUE,OUT_BUNDLE_REVENUE,CREATION_FEES_REVENUE,DEVICES_REVENUE,IN_BUNDLE_REVENUE,ADDON_REVENUE,TAX_AMOUNT
263790,2023-01-17,2202441442,120.0,0,0,0.0,120.0,0,0
299741,2024-02-13,2204846551,160.0,0,0,0.0,160.0,0,0
145007,2024-04-18,73232546,160.0,0,0,0.0,160.0,0,0
268888,2023-03-02,2202873168,120.0,0,0,0.0,120.0,0,0
7912,2023-11-24,51479584,120.0,0,0,0.0,120.0,0,0
331532,2024-10-28,2206504066,5.0,0,0,0.0,0.0,5,0
141520,2024-05-28,72765845,160.0,0,0,0.0,160.0,0,0
35278,2025-05-07,55965118,360.0,0,0,0.0,360.0,0,0
9992,2025-05-09,51853153,210.0,0,0,0.0,210.0,0,0
243133,2024-02-22,2200528913,440.0,0,0,0.0,440.0,0,0
204164,2023-09-22,86312101,210.0,0,0,0.0,210.0,0,0
307857,2024-07-29,2205330358,280.0,0,0,0.0,280.0,0,0
133404,2023-07-30,71519081,10.0,0,0,0.0,0.0,10,0
113685,2023-11-25,68169933,60.0,0,0,0.0,0.0,60,0
180958,2023-05-30,79566878,5.0,0,0,0.0,0.0,5,0
237566,2025-03-16,134316221,0.0,0,290,50.0,0.0,0,0
153123,2023-09-10,74514386,120.0,0,0,0.0,120.0,0,0
200677,2023-08-07,84740398,120.0,0,0,0.0,120.0,0,0
26224,2024-04-01,54529564,165.0,0,0,0.0,160.0,5,0
127368,2024-02-17,70636197,160.0,0,0,0.0,160.0,0,0
183507,2024-07-21,80112470,225.0,0,0,0.0,225.0,0,0
9054,2024-04-02,51672336,160.0,0,0,0.0,160.0,0,0
195110,2023-12-02,82829676,120.0,0,0,0.0,120.0,0,0
304370,2023-07-04,2205135869,100.0,0,0,0.0,0.0,100,0
54059,2023-01-18,58821306,210.0,0,0,0.0,210.0,0,0
166806,2024-08-12,76472310,160.0,0,0,0.0,160.0,0,0
349375,2024-11-11,2207489797,5.0,0,0,0.0,0.0,5,0
48919,2024-06-26,57957636,225.0,0,0,0.0,225.0,0,0
89499,2024-10-06,64074784,160.0,0,0,0.0,160.0,0,0
356511,2025-05-17,2207845729,210.0,0,0,0.0,210.0,0,0
152143,2025-03-06,74309279,210.0,0,0,0.0,210.0,0,0
64274,2023-08-29,60378546,5.0,0,0,0.0,0.0,5,0
172535,2023-01-30,77722976,120.0,0,0,0.0,120.0,0,0
293928,2024-08-01,2204536513,160.0,0,0,0.0,160.0,0,0
92986,2023-09-07,64613698,210.0,0,0,0.0,210.0,0,0
193192,2023-07-05,82360729,120.0,0,0,0.0,120.0,0,0
118537,2025-05-03,69183772,10.0,0,0,0.0,0.0,10,0
133831,2024-07-24,71588554,170.0,0,0,0.0,160.0,10,0
185810,2025-01-30,80562419,52.0,0,0,0.0,0.0,52,0
103447,2024-05-23,66586344,5.0,0,0,0.0,0.0,5,0
134769,2023-05-28,71715390,10.0,0,0,0.0,0.0,10,0
66089,2023-02-03,60651178,5.0,0,0,0.0,0.0,5,0
344235,2023-11-18,2207189429,120.0,0,0,0.0,120.0,0,0
59584,2023-02-01,59630737,210.0,0,0,0.0,210.0,0,0
120148,2025-03-15,69473073,10.0,0,0,0.0,0.0,10,0
274882,2024-01-30,2203321897,165.0,0,0,0.0,160.0,5,0
185545,2024-12-07,80530097,850.0,0,0,0.0,850.0,0,0
269988,2023-01-03,2202940116,215.0,0,0,0.0,210.0,5,0
232630,2025-01-01,125022976,210.0,0,0,0.0,210.0,0,0
43556,2024-08-08,57155017,225.0,0,0,0.0,225.0,0,0
333101,2024-10-05,2206565290,160.0,0,0,0.0,160.0,0,0
216398,2024-07-07,92212306,160.0,0,0,0.0,160.0,0,0
313586,2023-03-05,2205619413,170.0,0,0,0.0,170.0,0,0
187156,2023-07-28,80830423,120.0,0,0,0.0,120.0,0,0
297150,2023-09-03,2204743587,180.0,0,0,0.0,170.0,10,0
173269,2023-05-15,77845449,340.0,0,0,0.0,340.0,0,0
179978,2024-06-03,79415414,160.0,0,0,0.0,160.0,0,0
113174,2024-11-05,68100129,10.0,0,0,0.0,0.0,10,0
209424,2025-02-12,88650398,210.0,0,0,0.0,210.0,0,0
241419,2024-03-21,2200314907,160.0,0,0,0.0,160.0,0,0
187625,2024-03-31,81000499,0.0,0,0,50.0,0.0,0,0
307346,2024-01-29,2205292649,280.0,0,0,0.0,280.0,0,0
112032,2024-08-01,67905942,160.0,0,0,0.0,160.0,0,0
360263,2024-06-08,2208040190,165.0,0,0,0.0,160.0,5,0
322436,2023-11-17,2206089671,178.5,0,0,0.0,178.5,0,0
326596,2024-01-27,2206256822,280.0,0,0,0.0,280.0,0,0
327738,2023-11-02,2206325198,10.0,0,0,0.0,0.0,10,0
2507,2025-01-04,50322816,210.0,0,0,0.0,210.0,0,0
259527,2024-12-28,2202088049,210.0,0,0,0.0,210.0,0,0
148187,2024-07-31,73755226,10.0,0,0,0.0,0.0,10,0
181181,2023-06-03,79625833,120.0,0,0,0.0,120.0,0,0
330756,2024-01-02,2206483133,120.0,0,0,0.0,120.0,0,0
155161,2024-09-22,74815418,10.0,0,0,0.0,0.0,10,0
229612,2024-07-06,121707538,0.0,0,280,50.0,0.0,0,0
42618,2023-06-29,56965633,5.0,0,0,0.0,0.0,5,0
18943,2024-12-01,53250580,160.0,0,0,0.0,160.0,0,0
161401,2023-07-26,75616218,10.0,0,0,0.0,0.0,10,0
334712,2023-07-07,2206678895,120.0,0,0,0.0,120.0,0,0
21961,2023-04-15,53727022,120.0,0,0,0.0,120.0,0,0
90641,2023-07-07,64221788,500.0,0,0,0.0,500.0,0,0
8747,2023-05-30,51608101,120.0,0,0,0.0,120.0,0,0
102244,2023-10-02,66357589,125.0,0,0,0.0,120.0,5,0
227267,2024-08-27,99513221,50.0,0,0,0.0,0.0,50,0
272741,2023-03-01,2203197071,170.0,0,0,0.0,170.0,0,0
20819,2023-07-28,53566972,120.0,0,0,0.0,120.0,0,0
76958,2024-06-09,62412767,5.0,0,0,0.0,0.0,5,0
5729,2024-08-01,51044924,160.0,0,0,0.0,160.0,0,0
139867,2023-04-13,72471653,210.0,0,0,0.0,210.0,0,0
358122,2023-11-22,2207924965,120.0,0,0,0.0,120.0,0,0
299169,2024-04-19,2204831712,160.0,0,0,0.0,160.0,0,0
345377,2024-07-04,2207247474,280.0,0,0,0.0,280.0,0,0
163481,2024-06-08,75901833,160.0,0,0,0.0,160.0,0,0
351413,2023-03-01,2207590372,120.0,0,0,0.0,120.0,0,0
242826,2024-02-22,2200503073,280.0,0,0,0.0,280.0,0,0
319826,2023-11-19,2205944947,5.0,0,0,0.0,0.0,5,0
319357,2025-03-23,2205909796,5.0,0,0,0.0,0.0,5,0
173534,2023-02-28,77875262,120.0,0,0,0.0,120.0,0,0
120087,2023-12-21,69468153,120.0,0,0,0.0,120.0,0,0
50999,2024-03-06,58251812,225.0,0,0,0.0,225.0,0,0
338607,2024-04-24,2206898060,5.0,0,0,0.0,0.0,5,0
361813,2023-11-09,2208149164,120.0,0,0,0.0,120.0,0,0
135850,2023-02-13,71895467,25.0,0,0,0.0,0.0,25,0
68373,2023-08-27,60967226,120.0,0,0,0.0,120.0,0,0
335589,2024-03-27,2206740717,160.0,0,0,0.0,160.0,0,0
132159,2023-12-28,71334845,220.0,0,0,0.0,210.0,10,0
43964,2025-01-31,57200015,5.0,0,0,0.0,0.0,5,0
52406,2023-01-31,58601902,120.0,0,0,0.0,120.0,0,0
107077,2023-08-07,67145997,120.0,0,0,0.0,120.0,0,0
108484,2024-08-02,67338283,160.0,0,0,0.0,160.0,0,0
65151,2023-02-16,60503100,125.0,0,0,0.0,120.0,5,0
245783,2023-10-07,2200784524,100.0,0,0,0.0,0.0,100,0
122636,2024-12-18,69923683,10.0,0,0,0.0,0.0,10,0
352290,2024-01-21,2207618559,5.0,0,0,0.0,0.0,5,0
171128,2023-12-08,77457055,120.0,0,0,0.0,120.0,0,0
112644,2023-10-07,68026019,10.0,0,0,0.0,0.0,10,0
184077,2023-08-03,80216368,120.0,0,0,0.0,120.0,0,0
160463,2024-11-15,75461247,160.0,0,0,0.0,160.0,0,0
66701,2024-03-05,60753443,160.0,0,0,0.0,160.0,0,0
85951,2023-02-03,63654314,120.0,0,0,0.0,120.0,0,0
344847,2025-05-01,2207219556,290.0,0,0,0.0,290.0,0,0
47920,2024-01-07,57797225,5.0,0,0,0.0,0.0,5,0
348803,2024-08-18,2207452014,130.0,0,0,0.0,0.0,130,0
272476,2025-02-25,2203146669,290.0,0,0,0.0,290.0,0,0
239747,2023-11-25,2200078108,100.0,0,0,0.0,0.0,100,0
310915,2024-11-13,2205514342,10.0,0,0,0.0,0.0,10,0
216276,2025-03-18,92143101,210.0,0,0,0.0,210.0,0,0
166173,2025-05-05,76383918,360.0,0,0,0.0,360.0,0,0
81730,2025-01-31,63053475,210.0,0,0,0.0,210.0,0,0
91253,2024-11-16,64319974,280.0,0,0,0.0,280.0,0,0
122575,2024-09-14,69914925,10.0,0,0,0.0,0.0,10,0
41619,2023-06-01,56822866,120.0,0,0,0.0,120.0,0,0
235322,2025-05-19,128596174,340.0,0,0,0.0,290.0,50,0
112379,2024-09-30,67984626,160.0,0,0,0.0,160.0,0,0
110299,2023-02-11,67710683,10.0,0,0,0.0,0.0,10,0
212585,2024-05-26,90122937,1050.0,0,0,0.0,1050.0,0,0
217479,2024-05-24,93030604,210.0,0,0,0.0,160.0,50,0
335997,2024-01-31,2206770221,50.0,0,0,0.0,0.0,50,0
78773,2024-02-14,62647046,165.0,0,0,0.0,160.0,5,0
67843,2023-12-09,60930127,120.0,0,0,0.0,120.0,0,0
99369,2024-09-28,65764369,5.0,0,0,0.0,0.0,5,0
322110,2023-04-04,2206074523,5.0,0,0,0.0,0.0,5,0
131629,2023-09-25,71227864,210.0,0,0,0.0,210.0,0,0
134851,2024-05-14,71739549,280.0,0,0,0.0,280.0,0,0
226268,2025-03-31,98811680,260.0,0,0,0.0,210.0,50,0
166907,2024-10-31,76489355,160.0,0,0,0.0,160.0,0,0
189848,2024-06-23,81532903,160.0,0,0,0.0,160.0,0,0
197434,2024-01-20,83472343,160.0,0,0,0.0,160.0,0,0
53222,2024-01-04,58702001,120.0,0,0,0.0,120.0,0,0
251024,2023-06-03,2201339496,5.0,0,0,0.0,0.0,5,0
98084,2024-02-20,65458128,160.0,0,0,0.0,160.0,0,0
299985,2023-12-07,2204859843,120.0,0,0,0.0,120.0,0,0
170068,2023-08-15,77203571,120.0,0,0,0.0,120.0,0,0
165439,2024-04-28,76247852,280.0,0,0,0.0,280.0,0,0
58728,2024-05-19,59439022,225.0,0,0,0.0,225.0,0,0
357062,2025-04-20,2207861132,210.0,0,0,0.0,210.0,0,0
211382,2024-07-10,89553272,280.0,0,0,0.0,280.0,0,0
222047,2024-12-04,95777848,280.0,0,0,0.0,280.0,0,0
225534,2024-11-12,98251372,650.0,0,0,0.0,650.0,0,0
306959,2024-09-03,2205267221,160.0,0,0,0.0,160.0,0,0
7014,2024-09-21,51233937,225.0,0,0,0.0,225.0,0,0
176838,2023-04-17,78684614,145.0,0,0,0.0,120.0,25,0
9563,2024-04-02,51755720,160.0,0,0,0.0,160.0,0,0
36256,2024-11-01,56096898,160.0,0,0,0.0,160.0,0,0
93068,2024-10-14,64623216,5.0,0,0,0.0,0.0,5,0
44107,2023-03-04,57209565,120.0,0,0,0.0,120.0,0,0
51550,2024-09-08,58398418,160.0,0,0,0.0,160.0,0,0
9094,2023-03-08,51682839,120.0,0,0,0.0,120.0,0,0
16272,2023-08-25,52810488,120.0,0,0,0.0,120.0,0,0
24653,2023-07-14,54185235,120.0,0,0,0.0,120.0,0,0
173351,2023-10-04,77849967,210.0,0,0,0.0,210.0,0,0
194477,2025-05-09,82638544,210.0,0,0,0.0,210.0,0,0
155916,2024-06-23,74896784,10.0,0,0,0.0,0.0,10,0
61277,2024-06-11,59869032,80.0,0,0,0.0,0.0,80,0
224331,2024-09-27,97379880,160.0,0,0,0.0,160.0,0,0
179326,2025-05-01,79246078,1625.0,0,0,0.0,0.0,1625,0
356328,2023-08-23,2207838278,120.0,0,0,0.0,120.0,0,0
301127,2024-07-16,2204939819,160.0,0,0,0.0,160.0,0,0
332449,2023-03-17,2206545830,120.0,0,0,0.0,120.0,0,0
224800,2024-09-23,97726515,160.0,0,0,0.0,160.0,0,0
277921,2024-09-14,2203514345,5.0,0,0,0.0,0.0,5,0
305083,2023-05-16,2205162338,120.0,0,0,0.0,120.0,0,0
286975,2024-10-10,2204075910,160.0,0,0,0.0,160.0,0,0
181875,2023-07-29,79812071,210.0,0,0,0.0,210.0,0,0
105079,2023-12-20,66846604,120.0,0,0,0.0,120.0,0,0
237892,2025-05-12,1199949861,570.0,0,0,0.0,570.0,0,0
32708,2025-02-24,55622398,210.0,0,0,0.0,210.0,0,0
309712,2023-03-14,2205444776,5.0,0,0,0.0,0.0,5,0
190338,2024-03-20,81637695,160.0,0,0,0.0,160.0,0,0
193356,2024-04-03,82394142,160.0,0,0,0.0,160.0,0,0
162503,2023-04-21,75760181,210.0,0,0,0.0,210.0,0,0
158934,2024-03-20,75306174,160.0,0,0,0.0,160.0,0,0
27488,2024-05-12,54761386,160.0,0,0,0.0,160.0,0,0
24939,2024-08-26,54249765,230.0,0,0,0.0,225.0,5,0
117967,2023-09-28,69037165,120.0,0,0,0.0,120.0,0,0
325822,2023-10-13,2206224000,210.0,0,0,0.0,210.0,0,0
238830,2023-06-03,1205990083,255.0,0,0,0.0,0.0,255,0
33993,2024-08-22,55790097,5.0,0,0,0.0,0.0,5,0
194294,2024-08-22,82621184,160.0,0,0,0.0,160.0,0,0
191276,2025-02-09,81834466,210.0,0,0,0.0,210.0,0,0
56261,2023-09-20,59108953,500.0,0,0,0.0,500.0,0,0
126552,2023-06-25,70532845,30.0,0,0,0.0,0.0,30,0
33055,2023-03-11,55679946,120.0,0,0,0.0,120.0,0,0
286853,2025-01-22,2204072002,210.0,0,0,0.0,210.0,0,0
199861,2024-08-04,84372273,50.0,0,0,0.0,0.0,50,0
275719,2025-04-03,2203389484,210.0,0,0,0.0,210.0,0,0
42109,2023-10-26,56880617,120.0,0,0,0.0,120.0,0,0
320255,2024-11-04,2205970302,160.0,0,0,0.0,160.0,0,0
208915,2024-12-23,88375631,210.0,0,0,0.0,210.0,0,0
236750,2025-01-22,131888544,0.0,0,290,0.0,0.0,0,0
293358,2023-12-18,2204495762,120.0,0,0,0.0,120.0,0,0
65315,2023-09-29,60530339,5.0,0,0,0.0,0.0,5,0
332796,2023-06-19,2206556188,5.0,0,0,0.0,0.0,5,0
359224,2024-04-21,2207989652,160.0,0,0,0.0,160.0,0,0
71351,2024-10-11,61403100,165.0,0,0,0.0,160.0,5,0
32382,2025-05-13,55586384,5.0,0,0,0.0,0.0,5,0
345072,2025-03-15,2207231121,210.0,0,0,0.0,210.0,0,0
87583,2023-06-19,63812402,125.0,0,0,0.0,120.0,5,0
115418,2024-12-12,68520358,10.0,0,0,0.0,0.0,10,0
281286,2023-01-27,2203733609,120.0,0,0,0.0,120.0,0,0
196843,2024-05-29,83217651,160.0,0,0,0.0,160.0,0,0
18903,2023-03-01,53250580,125.0,0,0,0.0,120.0,5,0
291013,2023-07-01,2204362598,340.0,0,0,0.0,340.0,0,0
324884,2024-04-06,2206195719,225.0,0,0,0.0,225.0,0,0
99390,2023-05-03,65775309,120.0,0,0,0.0,120.0,0,0
128163,2024-07-09,70799686,280.0,0,0,0.0,280.0,0,0
313077,2023-04-20,2205608003,120.0,0,0,0.0,120.0,0,0
257611,2024-06-08,2201898428,160.0,0,0,0.0,160.0,0,0
136279,2025-04-06,71940165,220.0,0,0,0.0,210.0,10,0
337894,2024-11-05,2206863051,160.0,0,0,0.0,160.0,0,0
3813,2024-04-27,50551699,440.0,0,0,0.0,440.0,0,0
52305,2023-11-21,58529367,170.0,0,0,0.0,170.0,0,0
21452,2024-02-24,53662728,5.0,0,0,0.0,0.0,5,0
69944,2024-07-06,61174202,5.0,0,0,0.0,0.0,5,0
280348,2024-11-23,2203667221,160.0,0,0,0.0,160.0,0,0
17965,2024-09-27,53123098,160.0,0,0,0.0,160.0,0,0
159016,2025-04-22,75318145,30.0,0,0,0.0,0.0,30,0
117437,2024-07-13,68935961,10.0,0,0,0.0,0.0,10,0
137217,2023-03-07,72081261,120.0,0,0,0.0,120.0,0,0
229307,2024-07-01,121431216,0.0,0,225,50.0,0.0,0,0
345480,2023-04-07,2207267269,5.0,0,0,0.0,0.0,5,0
10726,2023-05-18,52003411,170.0,0,0,0.0,170.0,0,0
39030,2023-07-14,56496597,125.0,0,0,0.0,120.0,5,0
77591,2023-02-18,62476057,5.0,0,0,0.0,0.0,5,0
339505,2024-01-14,2206929989,225.0,0,0,0.0,225.0,0,0
19311,2025-04-16,53321389,5.0,0,0,0.0,0.0,5,0
44597,2023-04-18,57285174,5.0,0,0,0.0,0.0,5,0
72901,2023-08-07,61692412,120.0,0,0,0.0,120.0,0,0
182630,2025-01-26,79949285,210.0,0,0,0.0,210.0,0,0
317645,2025-01-15,2205821132,210.0,0,0,0.0,210.0,0,0
340382,2023-10-14,2207003009,210.0,0,0,0.0,210.0,0,0
162911,2023-09-27,75814040,120.0,0,0,0.0,120.0,0,0
56200,2023-12-16,59105253,215.0,0,0,0.0,210.0,5,0
216501,2024-04-22,92308803,160.0,0,0,0.0,160.0,0,0
137625,2023-09-22,72141782,10.0,0,0,0.0,0.0,10,0
354534,2024-11-03,2207736203,5.0,0,0,0.0,0.0,5,0
298395,2024-08-30,2204791630,10.0,0,0,0.0,0.0,10,0
135076,2025-05-17,71770526,10.0,0,0,0.0,0.0,10,0
258488,2023-09-08,2201958446,120.0,0,0,0.0,120.0,0,0
114888,2024-11-08,68413045,10.0,0,0,0.0,0.0,10,0
283774,2024-04-11,2203873274,285.0,0,0,0.0,280.0,5,0
50164,2023-07-07,58186670,170.0,0,0,0.0,170.0,0,0
115561,2023-04-29,68547738,125.0,0,0,0.0,120.0,5,0
16762,2024-12-03,52903495,160.0,0,0,0.0,160.0,0,0
146210,2025-02-24,73356304,220.0,0,0,0.0,210.0,10,0
90071,2024-04-15,64150839,5.0,0,0,0.0,0.0,5,0
349171,2024-09-18,2207464061,650.0,0,0,0.0,650.0,0,0
129713,2025-01-17,70967483,210.0,0,0,0.0,210.0,0,0
363323,2023-09-18,2208217581,120.0,0,0,0.0,120.0,0,0
318114,2025-03-03,2205854521,5.0,0,0,0.0,0.0,5,0
59422,2024-02-27,59593452,5.0,0,0,0.0,0.0,5,0
248027,2023-07-18,2201055897,120.0,0,0,0.0,120.0,0,0
90275,2023-11-26,64166362,5.0,0,0,0.0,0.0,5,0
357756,2025-05-18,2207899549,290.0,0,0,0.0,290.0,0,0
312751,2023-07-12,2205594475,10.0,0,0,0.0,0.0,10,0
8646,2023-07-05,51602754,120.0,0,0,0.0,120.0,0,0
3283,2023-05-13,50466608,170.0,0,0,0.0,170.0,0,0
158017,2024-07-05,75155694,280.0,0,0,0.0,280.0,0,0
186321,2025-02-03,80649505,210.0,0,0,0.0,210.0,0,0
107445,2023-02-14,67171753,120.0,0,0,0.0,120.0,0,0
256612,2023-09-09,2201847972,100.0,0,0,0.0,0.0,100,0
315769,2025-02-16,2205711881,105.0,0,0,0.0,0.0,105,0
83770,2024-09-13,63237435,225.0,0,0,0.0,225.0,0,0
24613,2024-08-12,54183492,160.0,0,0,0.0,160.0,0,0
173780,2023-06-16,77956622,210.0,0,0,0.0,210.0,0,0
270764,2023-04-01,2203021541,170.0,0,0,0.0,170.0,0,0
283509,2023-05-28,2203863430,5.0,0,0,0.0,0.0,5,0
168213,2024-01-30,76768835,160.0,0,0,0.0,160.0,0,0
105569,2023-01-21,66881275,120.0,0,0,0.0,120.0,0,0
109056,2024-09-16,67436024,10.0,0,0,0.0,0.0,10,0
249169,2024-07-11,2201136237,285.0,0,0,0.0,280.0,5,0
337099,2024-10-21,2206822403,5.0,0,0,0.0,0.0,5,0
277942,2023-02-26,2203514847,5.0,0,0,0.0,0.0,5,0
202084,2023-06-04,85368964,0.0,0,170,50.0,0.0,0,0
183772,2024-01-26,80131979,1250.0,0,0,0.0,0.0,1250,0
29242,2023-10-05,55046828,5.0,0,0,0.0,0.0,5,0
358898,2025-05-19,2207964869,340.0,0,0,0.0,290.0,50,0
333612,2024-06-28,2206593007,375.0,0,0,0.0,0.0,375,0
288138,2023-04-18,2204185928,210.0,0,0,0.0,210.0,0,0
29711,2024-04-29,55124282,225.0,0,0,0.0,225.0,0,0
328045,2025-01-06,2206329570,570.0,0,0,0.0,570.0,0,0
49430,2023-04-11,58033588,120.0,0,0,0.0,120.0,0,0
108118,2024-06-04,67295757,10.0,0,0,0.0,0.0,10,0
6505,2024-04-15,51176937,280.0,0,0,0.0,280.0,0,0
282571,2025-05-10,2203813690,210.0,0,0,0.0,210.0,0,0
277004,2024-04-13,2203468398,10.0,0,0,0.0,0.0,10,0
349844,2023-01-06,2207536873,5.0,0,0,0.0,0.0,5,0
175391,2024-01-12,78349586,160.0,0,0,0.0,160.0,0,0
150105,2024-04-06,74025105,160.0,0,0,0.0,160.0,0,0
346826,2023-08-27,2207362919,120.0,0,0,0.0,120.0,0,0
172373,2024-05-07,77689219,280.0,0,0,0.0,280.0,0,0
361447,2023-03-14,2208126625,120.0,0,0,0.0,120.0,0,0
158221,2025-03-06,75218525,10.0,0,0,0.0,0.0,10,0
42925,2023-03-23,57016027,5.0,0,0,0.0,0.0,5,0
214829,2024-04-13,91273796,160.0,0,0,0.0,160.0,0,0
104631,2024-11-22,66763972,10.0,0,0,0.0,0.0,10,0
69107,2025-04-17,61016145,215.0,0,0,0.0,210.0,5,0
132424,2024-04-11,71397317,10.0,0,0,0.0,0.0,10,0
131486,2024-04-28,71206763,10.0,0,0,0.0,0.0,10,0
142416,2024-05-10,72876919,10.0,0,0,0.0,0.0,10,0
292786,2023-02-08,2204468581,210.0,0,0,0.0,210.0,0,0
348395,2024-11-26,2207437924,160.0,0,0,0.0,160.0,0,0
168905,2024-10-23,76913874,225.0,0,0,0.0,225.0,0,0
313382,2023-06-18,2205615404,170.0,0,0,0.0,170.0,0,0
266501,2024-09-11,2202627732,225.0,0,0,0.0,225.0,0,0
276758,2024-07-15,2203444612,160.0,0,0,0.0,160.0,0,0
64478,2025-01-28,60413088,5.0,0,0,0.0,0.0,5,0
259119,2025-01-03,2201998972,360.0,0,0,0.0,360.0,0,0
337526,2023-07-26,2206854016,210.0,0,0,0.0,210.0,0,0
16924,2025-03-27,52931574,210.0,0,0,0.0,210.0,0,0
277900,2023-12-01,2203514345,5.0,0,0,0.0,0.0,5,0
319418,2023-02-16,2205920650,120.0,0,0,0.0,120.0,0,0
254694,2023-04-17,2201679918,120.0,0,0,0.0,120.0,0,0
323843,2024-01-10,2206149150,5.0,0,0,0.0,0.0,5,0
92782,2023-07-01,64589377,120.0,0,0,0.0,120.0,0,0
315462,2025-01-22,2205695554,210.0,0,0,0.0,210.0,0,0
219885,2024-09-05,94377804,160.0,0,0,0.0,160.0,0,0
196679,2025-05-02,83171508,360.0,0,0,0.0,360.0,0,0
221027,2024-08-13,95163385,50.0,0,0,0.0,0.0,50,0
223372,2024-04-20,96755663,280.0,0,0,0.0,280.0,0,0
267439,2024-07-25,2202728885,5.0,0,0,0.0,0.0,5,0
29404,2023-03-31,55074954,125.0,0,0,0.0,120.0,5,0
254898,2024-07-06,2201691677,160.0,0,0,0.0,160.0,0,0
289503,2023-05-17,2204269807,120.0,0,0,0.0,120.0,0,0
271864,2023-01-10,2203120404,125.0,0,0,0.0,120.0,5,0
335650,2024-01-10,2206755098,225.0,0,0,0.0,225.0,0,0
88826,2024-02-15,63982205,5.0,0,0,0.0,0.0,5,0
333305,2024-10-18,2206580791,10.0,0,0,0.0,0.0,10,0
271130,2023-01-25,2203055402,120.0,0,0,0.0,120.0,0,0
339137,2023-09-07,2206920800,5.0,0,0,0.0,0.0,5,0
347253,2024-07-03,2207379006,10.0,0,0,0.0,0.0,10,0
352147,2024-04-17,2207615068,165.0,0,0,0.0,160.0,5,0
56362,2023-05-15,59123175,120.0,0,0,0.0,120.0,0,0
193926,2023-10-14,82493483,340.0,0,0,0.0,340.0,0,0
263279,2024-05-22,2202391915,160.0,0,0,0.0,160.0,0,0
100633,2024-04-17,66057084,130.0,0,0,0.0,0.0,130,0
222434,2024-09-22,95963011,160.0,0,0,0.0,160.0,0,0
350944,2024-06-03,2207575551,160.0,0,0,0.0,160.0,0,0
176491,2024-07-10,78622695,25.0,0,0,0.0,0.0,25,0
278634,2024-01-05,2203550277,5.0,0,0,0.0,0.0,5,0
82321,2024-10-10,63085526,280.0,0,0,0.0,280.0,0,0
234037,2025-02-26,126643486,50.0,0,0,0.0,0.0,50,0
128468,2024-04-21,70822843,160.0,0,0,0.0,160.0,0,0
12030,2024-07-22,52207545,5.0,0,0,0.0,0.0,5,0
325862,2023-04-06,2206228756,120.0,0,0,0.0,120.0,0,0
268581,2023-03-04,2202826494,120.0,0,0,0.0,120.0,0,0
219416,2024-03-26,93924537,210.0,0,0,0.0,160.0,50,0
109422,2023-09-12,67491542,120.0,0,0,0.0,120.0,0,0
52141,2023-09-25,58508355,120.0,0,0,0.0,120.0,0,0
98757,2024-04-15,65627410,160.0,0,0,0.0,160.0,0,0
184138,2023-01-28,80227841,120.0,0,0,0.0,120.0,0,0
330287,2025-03-31,2206455159,570.0,0,0,0.0,570.0,0,0
239339,2023-10-01,2199946714,210.0,0,0,0.0,210.0,0,0
259996,2024-09-22,2202115227,440.0,0,0,0.0,440.0,0,0
332163,2024-04-04,2206524519,280.0,0,0,0.0,280.0,0,0
169048,2024-02-10,76981441,160.0,0,0,0.0,160.0,0,0
13437,2023-03-03,52408569,125.0,0,0,0.0,120.0,5,0
223576,2025-03-31,96855798,210.0,0,0,0.0,210.0,0,0
234914,2025-02-07,127870060,10.0,0,0,0.0,0.0,10,0
207813,2023-09-28,88001453,220.0,0,0,0.0,170.0,50,0
11765,2024-06-19,52179079,160.0,0,0,0.0,160.0,0,0
81383,2024-05-30,63024614,160.0,0,0,0.0,160.0,0,0
127999,2023-12-13,70797599,10.0,0,0,0.0,0.0,10,0
117538,2024-03-14,68946395,160.0,0,0,0.0,160.0,0,0
333509,2025-03-30,2206587534,210.0,0,0,0.0,210.0,0,0
180508,2023-05-12,79502528,210.0,0,0,0.0,210.0,0,0
242357,2023-04-27,2200460958,10.0,0,0,0.0,0.0,10,0
301779,2023-11-18,2204983321,130.0,0,0,0.0,120.0,10,0
119883,2023-09-06,69425468,500.0,0,0,0.0,500.0,0,0
235383,2025-04-25,128707017,50.0,0,0,0.0,0.0,50,0
153489,2024-03-17,74556006,440.0,0,0,0.0,440.0,0,0
127530,2023-04-22,70693288,120.0,0,0,0.0,120.0,0,0
263218,2024-10-27,2202388116,225.0,0,0,0.0,225.0,0,0
281122,2023-08-01,2203707391,120.0,0,0,0.0,120.0,0,0
286159,2023-10-10,2204018559,5.0,0,0,0.0,0.0,5,0
44290,2024-07-26,57244228,160.0,0,0,0.0,160.0,0,0
90376,2024-06-22,64181140,160.0,0,0,0.0,160.0,0,0
43760,2025-01-09,57164023,210.0,0,0,0.0,210.0,0,0
48450,2023-12-26,57878044,5.0,0,0,0.0,0.0,5,0
108688,2023-12-21,67353133,120.0,0,0,0.0,120.0,0,0
235852,2025-01-06,129626085,290.0,0,0,0.0,290.0,0,0
37255,2025-01-14,56224487,5.0,0,0,0.0,0.0,5,0
317746,2024-10-22,2205825317,280.0,0,0,0.0,280.0,0,0
99430,2024-09-03,65775309,160.0,0,0,0.0,160.0,0,0
